date,category,dish_name,quantity_sold,unit_cost,selling_price,total_cost,total_revenue,waste_qty,waste_cost,day_of_week
2024-09-04,Secondi,Costata di Maiale,19,6.2,22,117.8,418,1.4,8.68,Mercoledì
2024-09-04,Contorni,Insalata Mista,9,1.8,6,16.2,54,0.9,1.62,Mercoledì
2024-09-04,Contorni,Patate al Forno,12,1.2,5,14.4,60,0.5,0.6,Mercoledì
2024-09-04,Contorni,Verdure Grigliate,8,2.5,7,20,56,0.7,1.75,Mercoledì
2024-09-04,Dolci,Tiramisù,10,2.8,8,28,80,0.4,1.12,Mercoledì
2024-09-04,Dolci,Panna Cotta,9,2.2,7,19.8,63,0.4,0.88,Mercoledì
2024-09-04,Dolci,Cheesecake,9,3.5,9,31.5,81,0.6,2.1,Mercoledì
2024-09-04,Dolci,Profiterole,14,3.2,8,44.8,112,1.1,3.52,Mercoledì
2024-09-05,Antipasti,Bruschetta Pomodoro,12,2.5,8,30,96,0.5,1.25,Giovedì
2024-09-05,Antipasti,Carpaccio di Manzo,18,5.2,16,93.6,288,1.3,6.76,Giovedì
2024-09-05,Antipasti,Caprese,16,3.8,12,60.8,192,0.9,3.42,Giovedì
2024-09-05,Antipasti,Prosciutto e Melone,15,4.5,14,67.5,210,0.9,4.05,Giovedì
2024-09-05,Primi,Spaghetti Carbonara,23,3.2,14,73.6,322,0.9,2.88,Giovedì
2024-09-05,Primi,Risotto Funghi,32,4.8,16,153.6,512,1.5,7.2,Giovedì
2024-09-05,Primi,Penne Arrabbiata,28,2.8,12,78.4,336,0.9,2.52,Giovedì
2024-09-05,Primi,Tagliatelle Bolognese,23,4.2,15,96.6,345,1.1,4.62,Giovedì
2024-09-05,Primi,Gnocchi 4 Formaggi,29,3.9,14,113.1,406,0.9,3.51,Giovedì
2024-09-05,Secondi,Tagliata di Manzo,17,8.5,28,144.5,476,1.7,14.45,Giovedì
2024-09-05,Secondi,Filetto di Branzino,16,7.2,26,115.2,416,1.9,13.68,Giovedì
2024-09-05,Secondi,Pollo alla Griglia,21,4.8,18,100.8,378,1.4,6.72,Giovedì
2024-09-05,Secondi,Costata di Maiale,24,6.2,22,148.8,528,1.8,11.16,Giovedì
2024-09-05,Contorni,Insalata Mista,10,1.8,6,18,60,1.1,1.98,Giovedì
2024-09-05,Contorni,Patate al Forno,8,1.2,5,9.6,40,0.4,0.48,Giovedì
2024-09-05,Contorni,Verdure Grigliate,7,2.5,7,17.5,49,0.6,1.5,Giovedì
2024-09-05,Dolci,Tiramisù,10,2.8,8,28,80,0.3,0.84,Giovedì
2024-09-05,Dolci,Panna Cotta,12,2.2,7,26.4,84,0.5,1.1,Giovedì
2024-09-05,Dolci,Cheesecake,10,3.5,9,35,90,0.6,2.1,Giovedì
2024-09-05,Dolci,Profiterole,9,3.2,8,28.8,72,0.6,1.92,Giovedì
2024-09-06,Antipasti,Bruschetta Pomodoro,12,2.5,8,30,96,0.5,1.25,Venerdì
2024-09-06,Antipasti,Carpaccio di Manzo,12,5.2,16,62.4,192,1.1,5.72,Venerdì
2024-09-06,Antipasti,Caprese,16,3.8,12,60.8,192,0.8,3.04,Venerdì
2024-09-06,Antipasti,Prosciutto e Melone,15,4.5,14,67.5,210,1.1,4.95,Venerdì
2024-09-06,Primi,Spaghetti Carbonara,24,3.2,14,76.8,336,0.8,2.56,Venerdì
2024-09-06,Primi,Risotto Funghi,26,4.8,16,124.8,416,1.3,6.24,Venerdì
2024-09-06,Primi,Penne Arrabbiata,20,2.8,12,56,240,0.7,1.96,Venerdì
2024-09-06,Primi,Tagliatelle Bolognese,30,4.2,15,126,450,1.6,6.72,Venerdì
2024-09-06,Primi,Gnocchi 4 Formaggi,18,3.9,14,70.2,252,0.7,2.73,Venerdì
2024-09-06,Secondi,Tagliata di Manzo,23,8.5,28,195.5,644,2.4,20.4,Venerdì
2024-09-06,Secondi,Filetto di Branzino,25,7.2,26,180,650,2.6,18.72,Venerdì
2024-09-06,Secondi,Pollo alla Griglia,17,4.8,18,81.6,306,1.1,5.28,Venerdì
2024-09-06,Secondi,Costata di Maiale,22,6.2,22,136.4,484,1.6,9.92,Venerdì
2024-09-06,Contorni,Insalata Mista,11,1.8,6,19.8,66,1.5,2.7,Venerdì
2024-09-06,Contorni,Patate al Forno,8,1.2,5,9.6,40,0.5,0.6,Venerdì
2024-09-06,Contorni,Verdure Grigliate,9,2.5,7,22.5,63,1,2.5,Venerdì
2024-09-06,Dolci,Tiramisù,9,2.8,8,25.2,72,0.2,0.56,Venerdì
2024-09-06,Dolci,Panna Cotta,13,2.2,7,28.6,91,0.6,1.32,Venerdì
2024-09-06,Dolci,Cheesecake,14,3.5,9,49,126,0.9,3.15,Venerdì
2024-09-06,Dolci,Profiterole,13,3.2,8,41.6,104,0.8,2.56,Venerdì
2024-09-07,Antipasti,Bruschetta Pomodoro,19,2.5,8,47.5,152,0.8,2,Sabato
2024-09-07,Antipasti,Carpaccio di Manzo,24,5.2,16,124.8,384,2,10.4,Sabato
2024-09-07,Antipasti,Caprese,16,3.8,12,60.8,192,0.7,2.66,Sabato
2024-09-07,Antipasti,Prosciutto e Melone,21,4.5,14,94.5,294,1.4,6.3,Sabato
2024-09-07,Primi,Spaghetti Carbonara,31,3.2,14,99.2,434,1,3.2,Sabato
2024-09-07,Primi,Risotto Funghi,24,4.8,16,115.2,384,1.1,5.28,Sabato
2024-09-07,Primi,Penne Arrabbiata,27,2.8,12,75.6,324,0.6,1.68,Sabato
2024-09-07,Primi,Tagliatelle Bolognese,30,4.2,15,126,450,1.7,7.14,Sabato
2024-09-07,Primi,Gnocchi 4 Formaggi,24,3.9,14,93.6,336,1,3.9,Sabato
2024-09-07,Secondi,Tagliata di Manzo,20,8.5,28,170,560,1.9,16.15,Sabato
2024-09-07,Secondi,Filetto di Branzino,26,7.2,26,187.2,676,3.4,24.48,Sabato
2024-09-07,Secondi,Pollo alla Griglia,20,4.8,18,96,360,1.8,8.64,Sabato
2024-09-07,Secondi,Costata di Maiale,24,6.2,22,148.8,528,2,12.4,Sabato
2024-09-07,Contorni,Insalata Mista,11,1.8,6,19.8,66,1.5,2.7,Sabato
2024-09-07,Contorni,Patate al Forno,10,1.2,5,12,50,0.5,0.6,Sabato
2024-09-07,Contorni,Verdure Grigliate,11,2.5,7,27.5,77,1,2.5,Sabato
2024-09-07,Dolci,Tiramisù,20,2.8,8,56,160,0.8,2.24,Sabato
2024-09-07,Dolci,Panna Cotta,13,2.2,7,28.6,91,0.5,1.1,Sabato
2024-09-07,Dolci,Cheesecake,20,3.5,9,70,180,1.1,3.85,Sabato
2024-09-07,Dolci,Profiterole,19,3.2,8,60.8,152,1.1,3.52,Sabato
2024-09-08,Antipasti,Bruschetta Pomodoro,24,2.5,8,60,192,1,2.5,Domenica
2024-09-08,Antipasti,Carpaccio di Manzo,23,5.2,16,119.6,368,1.7,8.84,Domenica
2024-09-08,Antipasti,Caprese,18,3.8,12,68.4,216,1.1,4.18,Domenica
2024-09-08,Antipasti,Prosciutto e Melone,20,4.5,14,90,280,1.5,6.75,Domenica
2024-09-08,Primi,Spaghetti Carbonara,43,3.2,14,137.6,602,2,6.4,Domenica
2024-09-08,Primi,Risotto Funghi,36,4.8,16,172.8,576,1.7,8.16,Domenica
2024-09-08,Primi,Penne Arrabbiata,38,2.8,12,106.4,456,1.3,3.64,Domenica
2024-09-08,Primi,Tagliatelle Bolognese,34,4.2,15,142.8,510,1.9,7.98,Domenica
2024-09-08,Primi,Gnocchi 4 Formaggi,36,3.9,14,140.4,504,1.6,6.24,Domenica
2024-09-08,Secondi,Tagliata di Manzo,22,8.5,28,187,616,2.3,19.55,Domenica
2024-09-08,Secondi,Filetto di Branzino,32,7.2,26,230.4,832,3.6,25.92,Domenica
2024-09-08,Secondi,Pollo alla Griglia,26,4.8,18,124.8,468,1.7,8.16,Domenica
2024-09-08,Secondi,Costata di Maiale,26,6.2,22,161.2,572,2,12.4,Domenica
2024-09-08,Contorni,Insalata Mista,17,1.8,6,30.6,102,1.7,3.06,Domenica
2024-09-08,Contorni,Patate al Forno,16,1.2,5,19.2,80,0.8,0.96,Domenica
2024-09-08,Contorni,Verdure Grigliate,17,2.5,7,42.5,119,1.9,4.75,Domenica
2024-09-08,Dolci,Tiramisù,19,2.8,8,53.2,152,0.8,2.24,Domenica
2024-09-08,Dolci,Panna Cotta,17,2.2,7,37.4,119,0.7,1.54,Domenica
2024-09-08,Dolci,Cheesecake,13,3.5,9,45.5,117,0.7,2.45,Domenica
2024-09-08,Dolci,Profiterole,12,3.2,8,38.4,96,0.8,2.56,Domenica
2024-09-09,Antipasti,Bruschetta Pomodoro,13,2.5,8,32.5,104,0.6,1.5,Lunedì
2024-09-09,Antipasti,Carpaccio di Manzo,11,5.2,16,57.2,176,0.8,4.16,Lunedì
2024-09-09,Antipasti,Caprese,12,3.8,12,45.6,144,0.6,2.28,Lunedì
2024-09-09,Antipasti,Prosciutto e Melone,10,4.5,14,45,140,0.7,3.15,Lunedì
2024-09-09,Primi,Spaghetti Carbonara,19,3.2,14,60.8,266,0.7,2.24,Lunedì
2024-09-09,Primi,Risotto Funghi,28,4.8,16,134.4,448,1.6,7.68,Lunedì
2024-09-09,Primi,Penne Arrabbiata,27,2.8,12,75.6,324,0.8,2.24,Lunedì
2024-09-09,Primi,Tagliatelle Bolognese,26,4.2,15,109.2,390,1.1,4.62,Lunedì
2024-09-09,Primi,Gnocchi 4 Formaggi,25,3.9,14,97.5,350,1.1,4.29,Lunedì
2024-09-09,Secondi,Tagliata di Manzo,24,8.5,28,204,672,2,17,Lunedì
2024-09-09,Secondi,Filetto di Branzino,19,7.2,26,136.8,494,2.4,17.28,Lunedì
2024-09-09,Secondi,Pollo alla Griglia,15,4.8,18,72,270,1.2,5.76,Lunedì
2024-09-09,Secondi,Costata di Maiale,17,6.2,22,105.4,374,1.5,9.3,Lunedì
2024-09-09,Contorni,Insalata Mista,8,1.8,6,14.4,48,0.8,1.44,Lunedì
2024-09-09,Contorni,Patate al Forno,12,1.2,5,14.4,60,0.6,0.72,Lunedì
2024-09-09,Contorni,Verdure Grigliate,11,2.5,7,27.5,77,1.2,3,Lunedì
2024-09-09,Dolci,Tiramisù,11,2.8,8,30.8,88,0.3,0.84,Lunedì
2024-09-09,Dolci,Panna Cotta,9,2.2,7,19.8,63,0.5,1.1,Lunedì
2024-09-09,Dolci,Cheesecake,13,3.5,9,45.5,117,0.8,2.8,Lunedì
2024-09-09,Dolci,Profiterole,9,3.2,8,28.8,72,0.6,1.92,Lunedì
2024-09-10,Antipasti,Bruschetta Pomodoro,15,2.5,8,37.5,120,0.7,1.75,Martedì
2024-09-10,Antipasti,Carpaccio di Manzo,17,5.2,16,88.4,272,1.3,6.76,Martedì
2024-09-10,Antipasti,Caprese,14,3.8,12,53.2,168,0.8,3.04,Martedì
2024-09-10,Antipasti,Prosciutto e Melone,12,4.5,14,54,168,0.8,3.6,Martedì
2024-09-10,Primi,Spaghetti Carbonara,19,3.2,14,60.8,266,0.8,2.56,Martedì
2024-09-10,Primi,Risotto Funghi,24,4.8,16,115.2,384,1.2,5.76,Martedì
2024-09-10,Primi,Penne Arrabbiata,26,2.8,12,72.8,312,0.8,2.24,Martedì
2024-09-10,Primi,Tagliatelle Bolognese,28,4.2,15,117.6,420,1.3,5.46,Martedì
2024-09-10,Primi,Gnocchi 4 Formaggi,32,3.9,14,124.8,448,1.2,4.68,Martedì
2024-09-10,Secondi,Tagliata di Manzo,15,8.5,28,127.5,420,1.4,11.9,Martedì
2024-09-10,Secondi,Filetto di Branzino,25,7.2,26,180,650,3,21.6,Martedì
2024-09-10,Secondi,Pollo alla Griglia,16,4.8,18,76.8,288,1.5,7.2,Martedì
2024-09-10,Secondi,Costata di Maiale,24,6.2,22,148.8,528,2.3,14.26,Martedì
2024-09-10,Contorni,Insalata Mista,11,1.8,6,19.8,66,1.2,2.16,Martedì
2024-09-10,Contorni,Patate al Forno,12,1.2,5,14.4,60,0.6,0.72,Martedì
2024-09-10,Contorni,Verdure Grigliate,11,2.5,7,27.5,77,1.2,3,Martedì
2024-09-10,Dolci,Tiramisù,10,2.8,8,28,80,0.3,0.84,Martedì
2024-09-10,Dolci,Panna Cotta,12,2.2,7,26.4,84,0.6,1.32,Martedì
2024-09-10,Dolci,Cheesecake,9,3.5,9,31.5,81,0.5,1.75,Martedì
2024-09-10,Dolci,Profiterole,9,3.2,8,28.8,72,0.7,2.24,Martedì
2024-09-11,Antipasti,Bruschetta Pomodoro,19,2.5,8,47.5,152,0.8,2,Mercoledì
2024-09-11,Antipasti,Carpaccio di Manzo,10,5.2,16,52,160,0.9,4.68,Mercoledì
2024-09-11,Antipasti,Caprese,16,3.8,12,60.8,192,0.9,3.42,Mercoledì
2024-09-11,Antipasti,Prosciutto e Melone,16,4.5,14,72,224,1.2,5.4,Mercoledì
2024-09-11,Primi,Spaghetti Carbonara,31,3.2,14,99.2,434,1.4,4.48,Mercoledì
2024-09-11,Primi,Risotto Funghi,23,4.8,16,110.4,368,1.5,7.2,Mercoledì
2024-09-11,Primi,Penne Arrabbiata,17,2.8,12,47.6,204,0.5,1.4,Mercoledì
2024-09-11,Primi,Tagliatelle Bolognese,31,4.2,15,130.2,465,1.5,6.3,Mercoledì
2024-09-11,Primi,Gnocchi 4 Formaggi,23,3.9,14,89.7,322,0.8,3.12,Mercoledì
2024-09-11,Secondi,Tagliata di Manzo,18,8.5,28,153,504,1.6,13.6,Mercoledì
2024-09-11,Secondi,Filetto di Branzino,24,7.2,26,172.8,624,2.4,17.28,Mercoledì
2024-09-11,Secondi,Pollo alla Griglia,14,4.8,18,67.2,252,1.3,6.24,Mercoledì
2024-09-11,Secondi,Costata di Maiale,24,6.2,22,148.8,528,1.9,11.78,Mercoledì
2024-09-11,Contorni,Insalata Mista,12,1.8,6,21.6,72,1.5,2.7,Mercoledì
2024-09-11,Contorni,Patate al Forno,11,1.2,5,13.2,55,0.5,0.6,Mercoledì
2024-09-11,Contorni,Verdure Grigliate,12,2.5,7,30,84,1,2.5,Mercoledì
2024-09-11,Dolci,Tiramisù,8,2.8,8,22.4,64,0.2,0.56,Mercoledì
2024-09-11,Dolci,Panna Cotta,14,2.2,7,30.8,98,0.5,1.1,Mercoledì
2024-09-11,Dolci,Cheesecake,15,3.5,9,52.5,135,1,3.5,Mercoledì
2024-09-11,Dolci,Profiterole,12,3.2,8,38.4,96,0.9,2.88,Mercoledì
2024-09-12,Antipasti,Bruschetta Pomodoro,18,2.5,8,45,144,0.7,1.75,Giovedì
2024-09-12,Antipasti,Carpaccio di Manzo,19,5.2,16,98.8,304,1.3,6.76,Giovedì
2024-09-12,Antipasti,Caprese,16,3.8,12,60.8,192,1,3.8,Giovedì
2024-09-12,Antipasti,Prosciutto e Melone,10,4.5,14,45,140,0.7,3.15,Giovedì
2024-09-12,Primi,Spaghetti Carbonara,27,3.2,14,86.4,378,0.9,2.88,Giovedì
2024-09-12,Primi,Risotto Funghi,23,4.8,16,110.4,368,1.3,6.24,Giovedì
2024-09-12,Primi,Penne Arrabbiata,31,2.8,12,86.8,372,1,2.8,Giovedì
2024-09-12,Primi,Tagliatelle Bolognese,24,4.2,15,100.8,360,1.3,5.46,Giovedì
2024-09-12,Primi,Gnocchi 4 Formaggi,20,3.9,14,78,280,0.8,3.12,Giovedì
2024-09-12,Secondi,Tagliata di Manzo,24,8.5,28,204,672,2.3,19.55,Giovedì
2024-09-12,Secondi,Filetto di Branzino,19,7.2,26,136.8,494,2.4,17.28,Giovedì
2024-09-12,Secondi,Pollo alla Griglia,16,4.8,18,76.8,288,1.4,6.72,Giovedì
2024-09-12,Secondi,Costata di Maiale,16,6.2,22,99.2,352,1.1,6.82,Giovedì
2024-09-12,Contorni,Insalata Mista,7,1.8,6,12.6,42,0.7,1.26,Giovedì
2024-09-12,Contorni,Patate al Forno,11,1.2,5,13.2,55,0.6,0.72,Giovedì
2024-09-12,Contorni,Verdure Grigliate,8,2.5,7,20,56,0.9,2.25,Giovedì
2024-09-12,Dolci,Tiramisù,14,2.8,8,39.2,112,0.5,1.4,Giovedì
2024-09-12,Dolci,Panna Cotta,9,2.2,7,19.8,63,0.4,0.88,Giovedì
2024-09-12,Dolci,Cheesecake,14,3.5,9,49,126,0.8,2.8,Giovedì
2024-09-12,Dolci,Profiterole,12,3.2,8,38.4,96,0.9,2.88,Giovedì
2024-09-13,Antipasti,Bruschetta Pomodoro,14,2.5,8,35,112,0.5,1.25,Venerdì
2024-09-13,Antipasti,Carpaccio di Manzo,18,5.2,16,93.6,288,1.4,7.28,Venerdì
2024-09-13,Antipasti,Caprese,15,3.8,12,57,180,0.9,3.42,Venerdì
2024-09-13,Antipasti,Prosciutto e Melone,18,4.5,14,81,252,1,4.5,Venerdì
2024-09-13,Primi,Spaghetti Carbonara,21,3.2,14,67.2,294,0.9,2.88,Venerdì
2024-09-13,Primi,Risotto Funghi,27,4.8,16,129.6,432,1.4,6.72,Venerdì
2024-09-13,Primi,Penne Arrabbiata,31,2.8,12,86.8,372,1.1,3.08,Venerdì
2024-09-13,Primi,Tagliatelle Bolognese,25,4.2,15,105,375,1.2,5.04,Venerdì
2024-09-13,Primi,Gnocchi 4 Formaggi,23,3.9,14,89.7,322,0.7,2.73,Venerdì
2024-09-13,Secondi,Tagliata di Manzo,23,8.5,28,195.5,644,2.2,18.7,Venerdì
2024-09-13,Secondi,Filetto di Branzino,17,7.2,26,122.4,442,1.7,12.24,Venerdì
2024-09-13,Secondi,Pollo alla Griglia,22,4.8,18,105.6,396,1.5,7.2,Venerdì
2024-09-13,Secondi,Costata di Maiale,17,6.2,22,105.4,374,1.7,10.54,Venerdì
2024-09-13,Contorni,Insalata Mista,11,1.8,6,19.8,66,1.4,2.52,Venerdì
2024-09-13,Contorni,Patate al Forno,7,1.2,5,8.4,35,0.3,0.36,Venerdì
2024-09-13,Contorni,Verdure Grigliate,12,2.5,7,30,84,1.3,3.25,Venerdì
2024-09-13,Dolci,Tiramisù,9,2.8,8,25.2,72,0.3,0.84,Venerdì
2024-09-13,Dolci,Panna Cotta,8,2.2,7,17.6,56,0.3,0.66,Venerdì
2024-09-13,Dolci,Cheesecake,9,3.5,9,31.5,81,0.4,1.4,Venerdì
2024-09-13,Dolci,Profiterole,10,3.2,8,32,80,0.6,1.92,Venerdì
2024-09-14,Antipasti,Bruschetta Pomodoro,19,2.5,8,47.5,152,0.9,2.25,Sabato
2024-09-14,Antipasti,Carpaccio di Manzo,20,5.2,16,104,320,1.8,9.36,Sabato
2024-09-14,Antipasti,Caprese,24,3.8,12,91.2,288,1.1,4.18,Sabato
2024-09-14,Antipasti,Prosciutto e Melone,15,4.5,14,67.5,210,1,4.5,Sabato
2024-09-14,Primi,Spaghetti Carbonara,34,3.2,14,108.8,476,1.5,4.8,Sabato
2024-09-14,Primi,Risotto Funghi,35,4.8,16,168,560,2.2,10.56,Sabato
2024-09-14,Primi,Penne Arrabbiata,44,2.8,12,123.2,528,1.4,3.92,Sabato
2024-09-14,Primi,Tagliatelle Bolognese,33,4.2,15,138.6,495,1.6,6.72,Sabato
2024-09-14,Primi,Gnocchi 4 Formaggi,34,3.9,14,132.6,476,1.4,5.46,Sabato
2024-09-14,Secondi,Tagliata di Manzo,31,8.5,28,263.5,868,2.6,22.1,Sabato
2024-09-14,Secondi,Filetto di Branzino,24,7.2,26,172.8,624,3.2,23.04,Sabato
2024-09-14,Secondi,Pollo alla Griglia,30,4.8,18,144,540,2.7,12.96,Sabato
2024-09-14,Secondi,Costata di Maiale,27,6.2,22,167.4,594,2.8,17.36,Sabato
2024-09-14,Contorni,Insalata Mista,10,1.8,6,18,60,1.2,2.16,Sabato
2024-09-14,Contorni,Patate al Forno,17,1.2,5,20.4,85,1.1,1.32,Sabato
2024-09-14,Contorni,Verdure Grigliate,16,2.5,7,40,112,1.5,3.75,Sabato
2024-09-14,Dolci,Tiramisù,19,2.8,8,53.2,152,0.8,2.24,Sabato
2024-09-14,Dolci,Panna Cotta,12,2.2,7,26.4,84,0.6,1.32,Sabato
2024-09-14,Dolci,Cheesecake,13,3.5,9,45.5,117,0.7,2.45,Sabato
2024-09-14,Dolci,Profiterole,20,3.2,8,64,160,1.1,3.52,Sabato
2024-09-15,Antipasti,Bruschetta Pomodoro,24,2.5,8,60,192,1.3,3.25,Domenica
2024-09-15,Antipasti,Carpaccio di Manzo,19,5.2,16,98.8,304,1.4,7.28,Domenica
2024-09-15,Antipasti,Caprese,24,3.8,12,91.2,288,1.6,6.08,Domenica
2024-09-15,Antipasti,Prosciutto e Melone,22,4.5,14,99,308,1.5,6.75,Domenica
2024-09-15,Primi,Spaghetti Carbonara,40,3.2,14,128,560,1.6,5.12,Domenica
2024-09-15,Primi,Risotto Funghi,33,4.8,16,158.4,528,2.3,11.04,Domenica
2024-09-15,Primi,Penne Arrabbiata,41,2.8,12,114.8,492,1.1,3.08,Domenica
2024-09-15,Primi,Tagliatelle Bolognese,28,4.2,15,117.6,420,1.5,6.3,Domenica
2024-09-15,Primi,Gnocchi 4 Formaggi,43,3.9,14,167.7,602,1.4,5.46,Domenica
2024-09-15,Secondi,Tagliata di Manzo,22,8.5,28,187,616,2.6,22.1,Domenica
2024-09-15,Secondi,Filetto di Branzino,24,7.2,26,172.8,624,2.8,20.16,Domenica
2024-09-15,Secondi,Pollo alla Griglia,24,4.8,18,115.2,432,2.2,10.56,Domenica
2024-09-15,Secondi,Costata di Maiale,22,6.2,22,136.4,484,2.1,13.02,Domenica
2024-09-15,Contorni,Insalata Mista,17,1.8,6,30.6,102,2.2,3.96,Domenica
2024-09-15,Contorni,Patate al Forno,16,1.2,5,19.2,80,0.8,0.96,Domenica
2024-09-15,Contorni,Verdure Grigliate,11,2.5,7,27.5,77,1.1,2.75,Domenica
2024-09-15,Dolci,Tiramisù,18,2.8,8,50.4,144,0.6,1.68,Domenica
2024-09-15,Dolci,Panna Cotta,16,2.2,7,35.2,112,0.7,1.54,Domenica
2024-09-15,Dolci,Cheesecake,17,3.5,9,59.5,153,1,3.5,Domenica
2024-09-15,Dolci,Profiterole,11,3.2,8,35.2,88,0.6,1.92,Domenica
2024-09-16,Antipasti,Bruschetta Pomodoro,15,2.5,8,37.5,120,0.6,1.5,Lunedì
2024-09-16,Antipasti,Carpaccio di Manzo,10,5.2,16,52,160,0.7,3.64,Lunedì
2024-09-16,Antipasti,Caprese,17,3.8,12,64.6,204,0.8,3.04,Lunedì
2024-09-16,Antipasti,Prosciutto e Melone,15,4.5,14,67.5,210,0.9,4.05,Lunedì
2024-09-16,Primi,Spaghetti Carbonara,19,3.2,14,60.8,266,0.7,2.24,Lunedì
2024-09-16,Primi,Risotto Funghi,30,4.8,16,144,480,1.4,6.72,Lunedì
2024-09-16,Primi,Penne Arrabbiata,25,2.8,12,70,300,0.7,1.96,Lunedì
2024-09-16,Primi,Tagliatelle Bolognese,29,4.2,15,121.8,435,1.7,7.14,Lunedì
2024-09-16,Primi,Gnocchi 4 Formaggi,19,3.9,14,74.1,266,0.8,3.12,Lunedì
2024-09-16,Secondi,Tagliata di Manzo,22,8.5,28,187,616,1.8,15.3,Lunedì
2024-09-16,Secondi,Filetto di Branzino,17,7.2,26,122.4,442,1.7,12.24,Lunedì
2024-09-16,Secondi,Pollo alla Griglia,21,4.8,18,100.8,378,1.5,7.2,Lunedì
2024-09-16,Secondi,Costata di Maiale,19,6.2,22,117.8,418,1.5,9.3,Lunedì
2024-09-16,Contorni,Insalata Mista,9,1.8,6,16.2,54,1.1,1.98,Lunedì
2024-09-16,Contorni,Patate al Forno,10,1.2,5,12,50,0.5,0.6,Lunedì
2024-09-16,Contorni,Verdure Grigliate,10,2.5,7,25,70,0.9,2.25,Lunedì
2024-09-16,Dolci,Tiramisù,9,2.8,8,25.2,72,0.3,0.84,Lunedì
2024-09-16,Dolci,Panna Cotta,10,2.2,7,22,70,0.4,0.88,Lunedì
2024-09-16,Dolci,Cheesecake,13,3.5,9,45.5,117,0.6,2.1,Lunedì
2024-09-16,Dolci,Profiterole,9,3.2,8,28.8,72,0.7,2.24,Lunedì
2024-09-17,Antipasti,Bruschetta Pomodoro,13,2.5,8,32.5,104,0.5,1.25,Martedì
2024-09-17,Antipasti,Carpaccio di Manzo,11,5.2,16,57.2,176,0.9,4.68,Martedì
2024-09-17,Antipasti,Caprese,15,3.8,12,57,180,1,3.8,Martedì
2024-09-17,Antipasti,Prosciutto e Melone,16,4.5,14,72,224,1,4.5,Martedì
2024-09-17,Primi,Spaghetti Carbonara,26,3.2,14,83.2,364,1.1,3.52,Martedì
2024-09-17,Primi,Risotto Funghi,24,4.8,16,115.2,384,1.5,7.2,Martedì
2024-09-17,Primi,Penne Arrabbiata,20,2.8,12,56,240,0.5,1.4,Martedì
2024-09-17,Primi,Tagliatelle Bolognese,23,4.2,15,96.6,345,1.3,5.46,Martedì
2024-09-17,Primi,Gnocchi 4 Formaggi,20,3.9,14,78,280,0.8,3.12,Martedì
2024-09-17,Secondi,Tagliata di Manzo,24,8.5,28,204,672,2.5,21.25,Martedì
2024-09-17,Secondi,Filetto di Branzino,17,7.2,26,122.4,442,2,14.4,Martedì
2024-09-17,Secondi,Pollo alla Griglia,24,4.8,18,115.2,432,2.2,10.56,Martedì
2024-09-17,Secondi,Costata di Maiale,22,6.2,22,136.4,484,2.3,14.26,Martedì
2024-09-17,Contorni,Insalata Mista,7,1.8,6,12.6,42,0.6,1.08,Martedì
2024-09-17,Contorni,Patate al Forno,10,1.2,5,12,50,0.6,0.72,Martedì
2024-09-17,Contorni,Verdure Grigliate,11,2.5,7,27.5,77,1.2,3,Martedì
2024-09-17,Dolci,Tiramisù,12,2.8,8,33.6,96,0.5,1.4,Martedì
2024-09-17,Dolci,Panna Cotta,15,2.2,7,33,105,0.6,1.32,Martedì
2024-09-17,Dolci,Cheesecake,12,3.5,9,42,108,0.6,2.1,Martedì
2024-09-17,Dolci,Profiterole,10,3.2,8,32,80,0.6,1.92,Martedì
2024-09-18,Antipasti,Bruschetta Pomodoro,18,2.5,8,45,144,0.9,2.25,Mercoledì
2024-09-18,Antipasti,Carpaccio di Manzo,17,5.2,16,88.4,272,1.1,5.72,Mercoledì
2024-09-18,Antipasti,Caprese,12,3.8,12,45.6,144,0.7,2.66,Mercoledì
2024-09-18,Antipasti,Prosciutto e Melone,14,4.5,14,63,196,1,4.5,Mercoledì
2024-09-18,Primi,Spaghetti Carbonara,28,3.2,14,89.6,392,0.8,2.56,Mercoledì
2024-09-18,Primi,Risotto Funghi,23,4.8,16,110.4,368,1.1,5.28,Mercoledì
2024-09-18,Primi,Penne Arrabbiata,17,2.8,12,47.6,204,0.5,1.4,Mercoledì
2024-09-18,Primi,Tagliatelle Bolognese,26,4.2,15,109.2,390,1.1,4.62,Mercoledì
2024-09-18,Primi,Gnocchi 4 Formaggi,32,3.9,14,124.8,448,1.4,5.46,Mercoledì
2024-09-18,Secondi,Tagliata di Manzo,18,8.5,28,153,504,1.7,14.45,Mercoledì
2024-09-18,Secondi,Filetto di Branzino,19,7.2,26,136.8,494,2.3,16.56,Mercoledì
2024-09-18,Secondi,Pollo alla Griglia,22,4.8,18,105.6,396,2,9.6,Mercoledì
2024-09-18,Secondi,Costata di Maiale,15,6.2,22,93,330,1.1,6.82,Mercoledì
2024-09-18,Contorni,Insalata Mista,11,1.8,6,19.8,66,1.4,2.52,Mercoledì
2024-09-18,Contorni,Patate al Forno,9,1.2,5,10.8,45,0.5,0.6,Mercoledì
2024-09-18,Contorni,Verdure Grigliate,12,2.5,7,30,84,1,2.5,Mercoledì
2024-09-18,Dolci,Tiramisù,11,2.8,8,30.8,88,0.5,1.4,Mercoledì
2024-09-18,Dolci,Panna Cotta,8,2.2,7,17.6,56,0.3,0.66,Mercoledì
